Predicted_User,Key,Key_Pair,Flight_UD_s,Flight_DD_s,Dwell_Time_s,Is_Overlap,Session_WPM,Grid_Distance,Instant_WPM
User_1,o,l_o,0.0936200618743896,0.1676759719848632,0.0662686824798584,0,93.56,1.12,71.56660467179692
User_1,<space>,o_<space>,0.0634591579437255,0.1297278404235839,0.1012964248657226,0,93.56,0.0,92.50134713426138
User_1,i,<space>_i,0.1487259864807129,0.0852668285369873,0.0555644035339355,1,93.56,0.0,140.73468200819272
User_1,<space>,i_<space>,0.1436526775360107,0.1992170810699463,0.0620944499969482,0,93.56,0.0,60.23579873548458
User_1,a,<space>_a,0.0763084888458252,0.1384029388427734,0.07659912109375,0,93.56,0.0,86.70336121714925
User_1,m,a_m,0.1458826065063476,0.0695741176605224,0.0363619327545166,1,93.56,6.28,172.4779329369636
User_1,<space>,m_<space>,0.0827028751373291,0.1190648078918457,0.0505287647247314,0,93.56,0.0,100.78544796293107
User_1,u,<space>_u,0.1149039268493652,0.1654326915740966,0.0438530445098876,0,93.56,0.0,72.53705350387321
User_1,s,u_s,0.011962890625,0.0558159351348876,0.0798497200012207,0,93.56,4.61,214.9923668034979
User_1,e,s_e,0.0657980442047119,0.1456477642059326,0.0524690151214599,0,93.56,1.12,82.39055412504032
User_1,r,e_r,0.0676262378692627,0.1200952529907226,0.0738058090209961,0,93.56,1.0,99.92068546561956
User_1,<space>,r_<space>,0.1218433380126953,0.0542171001434326,0.0749654769897461,1,93.56,0.0,221.3323834777906
User_1,<caps_lock>,<space>_<caps_lock>,0.0231175422668457,0.0980830192565918,0.0969133377075195,0,93.56,0.0,122.34533654196747
User_1,x,<caps_lock>_x,0.0503947734832763,0.1473081111907959,0.0885632038116455,0,93.56,0.0,81.46190934766248
User_1,<caps_lock>,x_<caps_lock>,0.0337471961975097,0.1223104000091552,0.0974586009979248,0,93.56,0.0,98.11103552193251
User_1,<space>,<caps_lock>_<space>,0.1069428920745849,0.2044014930725097,0.0938804149627685,0,93.56,0.0,58.70798603091955
User_1,w,<space>_w,0.0162258148193359,0.1101062297821044,0.1040072441101074,0,93.56,0.0,108.9856588836753
User_1,h,w_h,0.001589298248291,0.1055965423583984,0.0484366416931152,0,93.56,4.61,113.6400845329914
User_1,a,h_a,0.0059976577758789,0.0544342994689941,0.0733978748321533,0,93.56,5.0,220.44924095762872
User_1,t,a_t,0.104943037033081,0.1783409118652343,0.0527808666229248,0,93.56,3.64,67.28686017411395
User_1,<space>,t_<space>,0.1200349330902099,0.0150918960571289,0.0630939006805419,1,93.56,0.0,795.1287203791472
User_1,i,<space>_i,0.1170284748077392,0.1801223754882812,0.0440700054168701,0,93.56,0.0,66.62137320513365
User_1,s,i_s,0.0364985466003418,0.0805685520172119,0.074899673461914,0,93.56,5.59,148.94148770895663
User_1,<space>,s_<space>,0.1093606948852539,0.0728621482849121,0.0561609268188476,1,93.56,0.0,164.69456751503571
User_1,<caps_lock>,<space>_<caps_lock>,0.0138070583343505,0.0699679851531982,0.0751936435699462,0,93.56,0.0,171.5070110097559
User_1,x,<caps_lock>_x,0.0576746463775634,0.1328682899475097,0.0843763351440429,0,93.56,0.0,90.31500296075654
User_1,<caps_lock>,x_<caps_lock>,0.0135474205017089,0.0979237556457519,0.1025700569152832,0,93.56,0.0,122.54431951539004
User_1,<space>,<caps_lock>_<space>,0.016646385192871,0.1192164421081543,0.052703857421875,0,93.56,0.0,100.65725656460613
User_1,h,<space>_h,0.0901336669921875,0.1428375244140625,0.0619754791259765,0,93.56,0.0,84.01153722892853
User_1,e,h_e,0.0009117126464843,0.0628871917724609,0.0539007186889648,0,93.56,3.64,190.81787024961343
User_1,r,e_r,0.0693123340606689,0.1232130527496337,0.0554549694061279,0,93.56,1.0,97.39227892018668
User_1,h,START,0.0,0.0,0.0587010383605957,1,92.44,0.0,1200.0
User_1,e,h_e,0.0537090301513671,0.1124100685119628,0.0749838352203369,0,92.44,3.64,106.75200325781269
User_1,l,e_l,0.1277673244476318,0.0740582942962646,0.040985107421875,1,92.44,6.58,162.0345177272772
User_1,l,l_l,0.0583302974700927,0.0993154048919677,0.0674455165863037,0,92.44,0.0,120.82717694252203
User_1,o,l_o,0.0787653923034668,0.1462109088897705,0.0626466274261474,0,92.44,1.12,82.0732193727548
User_1,<space>,o_<space>,0.0119156837463378,0.0745623111724853,0.0895755290985107,0,92.44,0.0,160.93921729760163
User_1,i,<space>_i,0.0874931812286377,0.0755774974822998,0.0361714363098144,1,92.44,0.0,158.77741920219563
User_1,<space>,i_<space>,0.1115365028381347,0.1477079391479492,0.0421216487884521,0,92.44,0.0,81.24140157409143
User_1,a,<space>_a,0.0820417404174804,0.1241633892059326,0.0679161548614502,0,92.44,0.0,96.64684635901219
User_1,m,a_m,0.1107094287872314,0.0286676883697509,0.043511152267456,1,92.44,6.28,418.5897322876568
User_1,<space>,m_<space>,0.1245477199554443,0.1680588722229004,0.0698401927947998,0,92.44,0.0,71.40354948999135
User_1,u,<space>_u,0.1374361515045166,0.2072763442993164,0.0636694431304931,0,92.44,0.0,57.89372656375808
User_1,s,u_s,0.0551517009735107,0.1188211441040039,0.075347900390625,0,92.44,4.61,100.99212636343935
User_1,e,s_e,0.069983959197998,0.145331859588623,0.0562717914581298,0,92.44,1.12,82.56964463241063
User_1,r,e_r,0.0755808353424072,0.1318526268005371,0.081838846206665,0,92.44,1.0,91.01070104695948
User_1,<space>,r_<space>,0.143435001373291,0.0678541660308837,0.0562586784362793,1,92.44,0.0,176.8498634931011
User_1,2,<space>_2,0.1081354618072509,0.1643941402435302,0.0625052452087402,0,92.44,0.0,72.9953025224831
User_1,<space>,2_<space>,0.1834073066711425,0.2459125518798828,0.0725722312927246,0,92.44,0.0,48.797834467032246
User_1,i,<space>_i,0.0843880176544189,0.1569602489471435,0.0374400615692138,0,92.44,0.0,76.45247813056801
User_1,<space>,i_<space>,0.1137168407440185,0.1511569023132324,0.0538334846496582,0,92.44,0.0,79.38770784765883
User_1,h,<space>_h,0.1039316654205322,0.1577651500701904,0.0469057559967041,0,92.44,0.0,76.06242566663897
User_1,a,h_a,0.0169136524200439,0.063819408416748,0.0645496845245361,0,92.44,5.0,188.03057404792338
User_1,v,a_v,0.0112702846527099,0.0758199691772461,0.0345664024353027,0,92.44,3.35,158.2696502018792
User_1,e,v_e,0.0540435314178466,0.0886099338531494,0.0627238750457763,0,92.44,2.62,135.42499670395017
User_1,<space>,e_<space>,0.102781057357788,0.0487375259399414,0.046809434890747,1,92.44,0.0,246.21684766656887
User_1,g,<space>_g,0.1155598163604736,0.1623692512512207,0.0533735752105712,0,92.44,0.0,73.9056188750503
User_1,i,g_i,0.0083034038543701,0.0616769790649414,0.0575182437896728,0,92.44,2.69,194.5620583551096
User_1,v,i_v,0.0536606311798095,0.1111788749694824,0.0632009506225586,0,92.44,3.86,107.9341736754747
User_1,e,v_e,0.0830178260803222,0.1462187767028808,0.0778319835662841,0,92.44,2.62,82.06880313589421
User_1,n,e_n,0.112889289855957,0.0298714637756347,0.0509734153747558,1,92.44,4.21,401.72119083725846
User_1,<space>,n_<space>,0.0590126514434814,0.1099860668182373,0.0553064346313476,0,92.44,0.0,109.10472887289596
User_1,t,<space>_t,0.0688333511352539,0.1241397857666015,0.0549049377441406,0,92.44,0.0,96.66522240147505
User_1,h,t_h,0.0022845268249511,0.0571894645690918,0.0537588596343994,0,92.44,1.8,209.8288572977029
User_1,i,h_i,0.0961508750915527,0.1499097347259521,0.05434250831604,0,92.44,1.8,80.04817046696155
User_1,s,i_s,0.0182225704193115,0.0725650787353515,0.0732085704803466,0,92.44,5.59,165.3688001051388
User_1,<space>,s_<space>,0.0228939056396484,0.0961024761199951,0.0575156211853027,0,92.44,0.0,124.86670983395481
User_1,t,<space>_t,0.114609956741333,0.1721255779266357,0.0580551624298095,0,92.44,0.0,69.71654151897579
User_1,o,t_o,0.0060377120971679,0.0640928745269775,0.0515885353088378,0,92.44,4.0,187.22830093927288
User_1,<space>,o_<space>,0.1272065639495849,0.1787950992584228,0.0465705394744873,0,92.44,0.0,67.11593354500009
User_1,c,<space>_c,0.4743103981018066,0.520880937576294,0.0917549133300781,0,92.44,0.0,23.037894333083266
User_1,n,o_n,0.1146457195281982,0.1501441001892089,0.0446817874908447,0,92.44,3.05,79.92322032552605
User_1,f,n_f,0.0649471282958984,0.1096289157867431,0.0678374767303466,0,92.44,2.42,109.46017219894009
User_1,u,f_u,0.0321717262268066,0.1000092029571533,0.0453219413757324,0,92.44,2.69,119.98895746765557
User_1,s,u_s,0.0742781162261962,0.1196000576019287,0.0860118865966796,0,92.44,4.61,100.33439983733324
User_1,e,s_e,0.0751421451568603,0.16115403175354,0.0649864673614502,0,92.44,1.12,74.46292140150815
User_1,<space>,e_<space>,0.0100255012512207,0.0750119686126709,0.0577008724212646,0,92.44,0.0,159.97447103358624
User_1,y,<space>_y,0.2085175514221191,0.2662184238433838,0.0953116416931152,0,92.44,0.0,45.07576833622753
User_1,o,y_o,0.1594197750091552,0.2547314167022705,0.0632784366607666,0,92.44,3.0,47.1084413353912
User_1,u,o_u,0.0717694759368896,0.1350479125976562,0.0533289909362793,0,92.44,2.0,88.85735269193833
User_1,h,START,0.0,0.0,0.0704708099365234,1,80.74,0.0,1200.0
User_1,e,h_e,0.0183324813842773,0.0888032913208007,0.0775287151336669,0,80.74,3.64,135.13012661490396
User_1,l,l_l,0.0666356086730957,0.124774694442749,0.0641140937805175,0,80.74,0.0,96.17334711651824
User_1,o,l_o,0.3259925842285156,0.3901066780090332,0.098884105682373,0,80.74,1.12,30.760816659801275
User_1,<space>,o_<space>,0.0876741409301757,0.1865582466125488,0.0705952644348144,0,80.74,0.0,64.32307452439801
User_1,c,<space>_c,0.0653524398803711,0.1359477043151855,0.0923159122467041,0,80.74,0.0,88.26923603048725
User_1,n,a_n,0.1020393371582031,0.048403263092041,0.0414090156555175,1,80.74,5.3,247.91716990611675
User_1,a,c_a,0.0536360740661621,0.1459519863128662,0.0948736667633056,0,80.74,2.42,82.21881937445174
User_1,<space>,n_<space>,0.0651102066040039,0.1115806102752685,0.0599277019500732,0,80.74,0.0,107.54556701559609
User_1,y,<space>_y,0.1046075820922851,0.1645352840423584,0.0393738746643066,0,80.74,0.0,72.93268474201976
User_1,o,y_o,0.1164917945861816,0.1558656692504882,0.0459105968475341,0,80.74,3.0,76.98937205161626
User_1,u,o_u,0.0674324035644531,0.1133430004119873,0.0468006134033203,0,80.74,2.0,105.87332218470955
User_1,<space>,u_<space>,0.0099668502807617,0.056767463684082,0.0957186222076416,0,80.74,0.0,211.3886938261236
User_1,d,<space>_d,0.1744008064270019,0.2701194286346435,0.0974969863891601,0,80.74,0.0,44.4247941018374
User_1,e,d_e,0.0461444854736328,0.1436414718627929,0.083935260772705,0,80.74,1.12,83.54133276678243
User_1,t,e_t,0.083733320236206,0.1676685810089111,0.0633382797241211,0,80.74,2.0,71.56975938957957
User_1,e,t_e,0.0856680870056152,0.1490063667297363,0.049600601196289,0,80.74,2.0,80.53347157819957
User_1,c,e_c,0.1068294048309326,0.1564300060272216,0.0670738220214843,0,80.74,2.12,76.71162524862262
User_1,t,c_t,0.0863378047943115,0.1534116268157959,0.0686712265014648,0,80.74,2.39,78.22092920250833
User_1,<space>,t_<space>,0.1197481155395507,0.0334103107452392,0.0568125247955322,1,80.74,0.0,359.17055939714476
User_1,w,<space>_w,0.0700793266296386,0.1268918514251709,0.0839624404907226,0,80.74,0.0,94.5687202544798
User_1,h,w_h,0.0019247531890869,0.0858871936798095,0.0574135780334472,0,80.74,4.61,139.7181522164576
User_1,a,h_a,0.0266919136047363,0.0841054916381836,0.0787351131439209,0,80.74,5.0,142.67796033608872
User_1,t,a_t,0.0830051898956298,0.1617403030395507,0.0799744129180908,0,80.74,3.64,74.19301048957237
User_1,<space>,t_<space>,0.125453233718872,0.0424480438232421,0.0472221374511718,1,80.74,0.0,282.6985396540109
User_1,u,<space>_u,0.1185054779052734,0.1657276153564453,0.0537514686584472,0,80.74,0.0,72.40796878776369
User_1,s,u_s,0.1557261943817138,0.0372207164764404,0.0763294696807861,1,80.74,4.61,322.40110175191387
User_1,e,s_e,0.0710740089416503,0.1474034786224365,0.052596092224121,0,80.74,1.12,81.40920493970935
User_1,r,e_r,0.0683884620666503,0.1209845542907714,0.0844109058380127,0,80.74,1.0,99.18621488788962
User_1,<space>,r_<space>,0.1216607093811035,0.0532722473144531,0.0514016151428222,1,80.74,0.0,225.2580021482278
User_1,i,<space>_i,0.1953074932098388,0.2467091083526611,0.0489587783813476,0,80.74,0.0,48.640279558898435
User_1,<space>,i_<space>,0.1008839607238769,0.1498427391052246,0.0445954799652099,0,80.74,0.0,80.08396050190457
User_1,a,<space>_a,0.0614902973175048,0.1060857772827148,0.0911974906921386,0,80.74,0.0,113.11601147079716
User_1,m,a_m,0.1186392307281494,0.0571489334106445,0.0476491451263427,1,80.74,6.28,209.97767209011278
User_1,<space>,m_<space>,0.081763744354248,0.1294128894805908,0.039365530014038,0,80.74,0.0,92.72646680066399
User_1,b,<space>_b,0.0642850399017334,0.1036505699157714,0.0596237182617187,0,80.74,0.0,115.77360365458144
User_1,r,b_r,0.0222818851470947,0.0819056034088134,0.0932421684265136,0,80.74,2.62,146.5101226359899
User_1,o,r_o,0.0110232830047607,0.1042654514312744,0.0478360652923584,0,80.74,5.0,115.09085545857621
User_1,h,START,0.0,0.0,0.020991563796997,1,88.43,0.0,1200.0
User_1,e,h_e,0.1126830577850341,0.1336746215820312,0.09037446975708,0,88.43,3.64,89.77021859482909
User_1,l,e_l,0.0342357158660888,0.1246101856231689,0.0513181686401367,0,88.43,6.58,96.30031397504658
User_1,l,l_l,0.0667464733123779,0.1180646419525146,0.0550992488861084,0,88.43,0.0,101.63923594352981
User_1,o,l_o,0.0754096508026123,0.1305088996887207,0.0434277057647705,0,88.43,1.12,91.9477524415686
User_1,y,e_y,0.0259,0.1222,0.0939,0,84.59,3.0,98.19967266775778
User_1,<space>,y_<space>,0.1168,0.0909,0.0852,1,84.59,0.0,132.01320132013203
User_1,i,<space>_i,0.0423,0.1275,0.0812,0,84.59,0.0,94.11764705882354
User_2,m,i_m,0.1292,0.2104,0.1196,0,84.59,2.02,57.03422053231939
User_2,<space>,m_<space>,0.1965,0.0673,0.118,1,84.59,0.0,178.30609212481426
User_2,h,<space>_h,0.1565,0.2745,0.0852,0,84.59,0.0,43.71584699453552
User_2,e,h_e,0.0589,0.1442,0.0702,0,84.59,3.64,83.21775312066575
User_2,t,e_t,0.0903,0.1605,0.0912,0,84.59,2.0,74.76635514018692
User_2,<space>,t_<space>,0.014,0.1052,0.0726,0,84.59,0.0,114.06844106463878
User_2,p,<space>_p,0.0952,0.1678,0.0964,0,84.59,0.0,71.51370679380214
User_2,a,p_a,0.0101,0.1065,0.0764,0,84.59,8.56,112.67605633802818
User_2,t,a_t,0.1819,0.2583,0.0533,0,84.59,3.64,46.45760743321719
User_2,e,t_e,0.1213,0.1745,0.1017,0,84.59,2.0,68.76790830945559
User_2,<space>,l_<space>,0.0616,0.0889,0.1152,0,84.59,0.0,134.98312710911136
User_2,a,<space>_a,0.002,0.1172,0.0965,0,84.59,0.0,102.38907849829351
User_2,n,a_n,0.0379,0.1345,0.081,0,84.59,5.3,89.21933085501857
User_2,d,n_d,0.0036,0.0846,0.0929,0,84.59,3.35,141.84397163120568
User_2,<space>,d_<space>,0.087,0.0835,0.0999,1,84.59,0.0,143.71257485029938
User_2,i,<space>_i,0.0403,0.1402,0.09,0,84.59,0.0,85.59201141226819
User_2,<space>,i_<space>,0.1243,0.084,0.0396,1,84.59,0.0,142.85714285714283
User_2,h,<space>_h,0.0891,0.1287,0.0917,0,84.59,0.0,93.24009324009323
User_2,a,h_a,0.0051,0.0968,0.0884,0,84.59,5.0,123.96694214876034
User_2,v,a_v,0.0392,0.1276,0.0918,0,84.59,3.35,94.04388714733544
User_2,e,v_e,0.1248,0.0856,0.0886,1,84.59,2.62,140.18691588785046
User_2,<space>,e_<space>,0.0571,0.1458,0.0794,0,84.59,0.0,82.30452674897118
User_2,a,<space>_a,0.1218,0.0646,0.0857,1,84.59,0.0,185.75851393188853
User_2,<space>,a_<space>,0.0361,0.1218,0.0693,0,84.59,0.0,98.52216748768473
User_2,s,<space>_s,0.0769,0.1462,0.0581,0,84.59,0.0,82.07934336525308
User_2,m,s_m,0.1243,0.0474,0.0925,1,84.59,5.3,253.16455696202533
User_2,a,m_a,0.0566,0.1491,0.0863,0,84.59,6.28,80.48289738430583
User_2,l,a_l,0.1227,0.0662,0.0521,1,84.59,8.0,181.2688821752266
User_2,l,l_l,0.0858,0.1379,0.1078,0,84.59,0.0,87.0195794053662
User_2,<space>,l_<space>,0.0067,0.1144,0.0819,0,84.59,0.0,104.89510489510488
User_2,w,<space>_w,0.0706,0.1525,0.095,0,84.59,0.0,78.68852459016394
User_2,i,w_i,0.0243,0.1193,0.0537,0,84.59,6.0,100.5867560771165
User_2,l,i_l,0.1305,0.1842,0.047,0,84.59,1.8,65.14657980456026
User_2,l,l_l,0.1372,0.1842,0.0303,0,84.59,0.0,65.14657980456026
User_2,y,l_y,0.0379,0.0682,0.0839,0,84.59,3.64,175.95307917888564
User_1,<space>,y_<space>,0.094,0.1778,0.0847,0,84.59,0.0,67.49156355455568
User_1,b,<space>_b,0.1281,0.2129,0.0609,0,84.59,0.0,56.364490371066225
User_1,u,b_u,0.1172,0.1781,0.0882,0,84.59,2.39,67.3778775968557
User_1,t,u_t,0.1963,0.079,0.0777,1,84.59,2.0,151.89873417721518
User_1,<space>,t_<space>,0.039,0.1167,0.0811,0,84.59,0.0,102.82776349614396
User_2,t,<space>_t,0.1027,0.0636,0.1095,1,84.59,0.0,188.67924528301887
User_2,h,t_h,0.0552,0.1648,0.0906,0,84.59,1.8,72.81553398058252
User_2,e,h_e,0.0186,0.1092,0.1088,0,84.59,3.64,109.89010989010988
User_2,n,e_n,0.1099,0.0913,0.1195,1,84.59,4.21,131.43483023001096
User_2,<space>,n_<space>,0.0526,0.0701,0.1052,0,84.59,0.0,171.18402282453638
User_2,g,<space>_g,0.5515,0.6644,0.0821,0,84.59,0.0,18.06140878988561
User_2,t,o_t,0.0043,0.13,0.0883,0,84.59,4.0,92.3076923076923
User_2,<space>,t_<space>,0.0107,0.099,0.0828,0,84.59,0.0,121.21212121212122
User_2,g,<space>_g,0.0394,0.1223,0.0862,0,84.59,0.0,98.119378577269
User_2,o,g_o,0.0256,0.1118,0.0493,0,84.59,3.64,107.33452593917711
User_2,o,o_o,0.1004,0.1497,0.0701,0,84.59,0.0,80.16032064128257
User_2,d,o_d,0.008,0.0781,0.0995,0,84.59,5.59,153.64916773367477
User_2,<space>,d_<space>,0.0421,0.1416,0.0638,0,84.59,0.0,84.74576271186442
User_2,p,<space>_p,0.0397,0.1035,0.1328,0,84.59,0.0,115.94202898550725
User_2,e,p_e,0.1181,0.0784,0.0679,1,84.59,7.0,153.0612244897959
User_2,r,e_r,0.0843,0.1522,0.075,0,84.59,1.0,78.84362680683311
User_2,c,r_c,0.1899,0.2649,0.0827,0,84.59,2.02,45.300113250283125
User_2,e,c_e,0.1407,0.2233,0.0579,0,84.59,2.12,53.73936408419167
User_2,n,e_n,0.0255,0.0833,0.0373,0,84.59,4.21,144.0576230492197
User_2,t,n_t,0.1114,0.1487,0.0733,0,84.59,2.62,80.69939475453934
User_1,i,t_i,0.04,0.1133,0.0848,0,84.59,3.0,105.9135039717564
User_1,l,i_l,0.1136,0.1984,0.1183,0,84.59,1.8,60.483870967741936
User_1,e,l_e,0.1913,0.0777,0.0859,1,84.59,6.58,154.44015444015443
User_1,<space>,e_<space>,0.0417,0.0823,0.1173,0,84.59,0.0,145.80801944106926
User_2,i,<space>_i,0.096,0.0996,0.0847,0,84.59,0.0,120.48192771084338
User_2,n,i_n,0.1189,0.2037,0.0938,0,84.59,2.39,58.91016200294551
User_2,<space>,n_<space>,0.192,0.073,0.1171,1,84.59,0.0,164.38356164383563
User_2,j,<space>_j,0.0156,0.1327,0.1344,0,84.59,0.0,90.42954031650338
User_2,e,j_e,0.1121,0.0965,0.0839,1,84.59,4.61,124.3523316062176
User_2,e,e_e,0.0908,0.1747,0.082,0,84.59,0.0,68.68918145392101
User_2,<space>,e_<space>,0.1557,0.2376,0.1197,0,84.59,0.0,50.505050505050505
User_2,m,<space>_m,0.0781,0.1978,0.0928,0,84.59,0.0,60.66734074823054
User_2,a,m_a,0.0313,0.1241,0.1004,0,84.59,6.28,96.696212731668
User_2,i,a_i,0.02,0.1204,0.0598,0,84.59,6.58,99.66777408637874
User_2,n,i_n,0.1244,0.1841,0.098,0,84.59,2.39,65.18196632265072
User_2,s,n_s,0.002,0.1,0.0533,0,84.59,4.32,120.0
User_2,<space>,s_<space>,0.0375,0.0907,0.0903,0,84.59,0.0,132.3042998897464
User_2,a,<space>_a,0.0158,0.1061,0.0605,0,84.59,0.0,113.10084825636193
User_2,n,a_n,0.0445,0.1051,0.0923,0,84.59,5.3,114.17697431018078
User_2,d,n_d,0.0151,0.1074,0.0759,0,84.59,3.35,111.731843575419
User_2,<space>,d_<space>,0.0281,0.104,0.1167,0,84.59,0.0,115.38461538461539
User_2,t,<space>_t,0.1142,0.2309,0.0784,0,84.59,0.0,51.97055002165439
User_2,h,t_h,0.0188,0.0972,0.094,0,84.59,1.8,123.4567901234568
User_2,e,h_e,0.0319,0.1259,0.094,0,84.59,3.64,95.31374106433677
User_2,n,e_n,0.0962,0.0644,0.1242,1,84.59,4.21,186.33540372670808
User_2,<space>,n_<space>,0.0388,0.0684,0.1327,0,84.59,0.0,175.43859649122805
User_2,g,<space>_g,0.0923,0.225,0.0624,0,84.59,0.0,53.333333333333336
User_2,o,g_o,0.017,0.0794,0.0529,0,84.59,3.64,151.13350125944584
User_2,o,o_o,0.0722,0.125,0.1236,0,84.59,0.0,96.0
User_2,d,o_d,0.001,0.1247,0.0854,0,84.59,5.59,96.23095429029671
User_2,<space>,d_<space>,0.014,0.0994,0.1315,0,84.59,0.0,120.72434607645876
User_2,r,<space>_r,0.2082,0.3398,0.0749,0,84.59,0.0,35.314891112419076
User_2,a,r_a,0.1487,0.2236,0.099,0,84.59,2.69,53.667262969588556
User_2,n,a_n,0.2271,0.0784,0.0533,1,84.59,5.3,153.0612244897959
User_2,k,n_k,0.095,0.1483,0.1266,0,84.59,2.06,80.91706001348618
User_2,<space>,k_<space>,0.1625,0.0675,0.1328,1,84.59,0.0,177.77777777777777
User_2,a,<space>_a,0.0453,0.1045,0.0615,0,84.59,0.0,114.83253588516747
User_2,t,a_t,0.171,0.2325,0.0646,0,84.59,3.64,51.61290322580645
User_2,<space>,t_<space>,0.0015,0.0661,0.0911,0,84.59,0.0,181.5431164901664
User_2,e,j_e,0.174,0.0716,0.0462,1,84.59,4.61,167.5977653631285
User_2,j,<space>_j,0.1023,0.1934,0.1302,0,84.59,0.0,62.04756980351603
User_2,e,e_e,0.0716,0.1301,0.1123,0,84.59,0.0,92.23674096848579
User_2,<space>,e_<space>,0.0253,0.1376,0.14,0,84.59,0.0,87.2093023255814
User_2,a,<space>_a,0.0612,0.2012,0.0699,0,84.59,0.0,59.642147117296226
User_2,d,a_d,0.125,0.1949,0.1008,0,84.59,2.0,61.57003591585429
User_2,v,d_v,0.0268,0.1276,0.0767,0,84.59,1.56,94.04388714733544
User_2,<space>,v_<space>,0.0362,0.1129,0.1095,0,84.59,0.0,106.28875110717449
User_2,s,<space>_s,0.1245,0.234,0.0665,0,84.59,0.0,51.28205128205128
User_2,o,s_o,0.0289,0.0953,0.1367,0,84.59,6.58,125.91815320041974
User_2,<space>,o_<space>,0.1051,0.0762,0.1411,1,84.59,0.0,157.48031496062993
User_2,n,<space>_n,0.1867,0.3277,0.0707,0,84.59,0.0,36.6188587122368
User_2,o,n_o,0.1299,0.2006,0.1301,0,84.59,3.05,59.820538384845456
User_2,<space>,o_<space>,0.2173,0.0874,0.0968,1,84.59,0.0,137.29977116704805
User_2,o,<space>_o,0.0781,0.1748,0.0816,0,84.59,0.0,68.64988558352402
User_2,n,o_n,0.1134,0.195,0.0972,0,84.59,3.05,61.53846153846153
User_2,e,n_e,0.1948,0.0814,0.0877,1,84.59,4.21,147.4201474201474
User_2,<space>,e_<space>,0.0021,0.0898,0.1097,0,84.59,0.0,133.63028953229397
User_2,s,<space>_s,0.0339,0.1436,0.0613,0,84.59,0.0,83.56545961002786
User_2,a,s_a,0.1111,0.1723,0.0854,0,84.59,1.0,69.64596633778294
User_2,y,a_y,0.0192,0.1046,0.0688,0,84.59,4.61,114.7227533460803
User_2,s,y_s,0.0523,0.1211,0.0376,0,84.59,3.64,99.0916597853014
User_2,<space>,s_<space>,0.0169,0.0545,0.0708,0,84.59,0.0,220.18348623853208
User_1,h,START,0.0,0.0,0.055866003036499,1,83.53,0.0,1200.0
User_1,e,h_e,0.0302557945251464,0.0861217975616455,0.1093547344207763,0,83.53,3.64,139.3375468203676
User_1,y,e_y,0.1275575160980224,0.0973017215728759,0.1409533023834228,1,83.53,3.0,123.32772540938427
User_1,<space>,y_<space>,0.1000373363494873,0.1120903491973877,0.09922456741333,0,83.53,0.0,107.05649581721228
User_2,i,<space>_i,0.0585830211639404,0.1578075885772705,0.1020319461822509,0,83.53,0.0,76.04197052997992
User_2,m,i_m,0.136049747467041,0.238081693649292,0.1029138565063476,0,83.53,2.02,50.402867251426265
User_2,<space>,m_<space>,0.2147271633148193,0.0786774158477783,0.0856873989105224,1,83.53,0.0,152.5215320139274
User_2,u,<space>_u,0.0720658302307128,0.1577532291412353,0.0985374450683593,0,83.53,0.0,76.06817347146972
User_2,s,u_s,0.148888349533081,0.0768225193023681,0.0899899005889892,1,83.53,4.61,156.20419779217124
User_2,e,s_e,0.1291322708129882,0.2191221714019775,0.0499804019927978,0,83.53,1.12,54.763969904196124
User_2,r,e_r,0.0981059074401855,0.1480863094329834,0.0831439495086669,0,83.53,1.0,81.03382443621915
User_2,<space>,r_<space>,0.0402824878692626,0.1234264373779296,0.1236305236816406,0,83.53,0.0,97.22390320038332
User_2,2,<space>_2,0.0340535640716552,0.1576840877532959,0.1214616298675537,0,83.53,0.0,76.10152787752787
User_2,<space>,2_<space>,0.0020368099212646,0.1234984397888183,0.1076047420501709,0,83.53,0.0,97.16721944439085
User_2,a,<space>_a,0.1031355857849121,0.210740327835083,0.0868353843688964,0,83.53,0.0,56.94211508198242
User_2,n,a_n,0.0381608009338378,0.1249961853027343,0.1003863811492919,0,83.53,5.3,96.00292977690975
User_2,d,n_d,0.0206255912780761,0.1210119724273681,0.0990784168243408,0,83.53,3.35,99.16374189506291
User_2,<space>,d_<space>,0.0012197494506835,0.1002981662750244,0.0753908157348632,0,83.53,0.0,119.64326413600807
User_2,i,<space>_i,0.0542864799499511,0.1296772956848144,0.1130688190460205,0,83.53,0.0,92.53740168337914
User_2,<space>,i_<space>,0.1525535583496093,0.0982670783996582,0.048936128616333,1,83.53,0.0,122.11617761947971
User_2,t,<space>_t,0.0201976299285888,0.0691337585449218,0.0909285545349121,0,83.53,0.0,173.5765601721571
User_2,h,t_h,0.0970475673675537,0.0768499374389648,0.0796332359313964,1,83.53,1.8,156.14846803916467
User_2,i,h_i,0.0809183120727539,0.1605515480041504,0.078212022781372,0,83.53,1.8,74.74235003757043
User_2,n,i_n,0.0987079143524169,0.176919937133789,0.0674026012420654,0,83.53,2.39,67.82729066269933
User_2,k,n_k,0.1117885112762451,0.1791911125183105,0.0895066261291503,0,83.53,2.06,66.96760699431334
User_2,<space>,k_<space>,0.0067944526672363,0.0963010787963867,0.0661442279815673,0,83.53,0.0,124.60919597143962
User_2,i,<space>_i,0.0615746974945068,0.1277189254760742,0.1099770069122314,0,83.53,0.0,93.95631818283643
